,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
4261,By Month,2020,6,3,Pennsylvania,Total - All Places of Death,40-49 years,19,0,19,5.0,30,422
4262,By Month,2020,6,3,Pennsylvania,Total - All Places of Death,50-64 years,107,0,101,48.0,160,1803
4263,By Month,2020,6,3,Pennsylvania,Total - All Places of Death,65-74 years,149,0,142,40.0,251,2105
4264,By Month,2020,6,3,Pennsylvania,Total - All Places of Death,75-84 years,205,5,182,68.0,320,2644
4265,By Month,2020,6,3,Pennsylvania,Total - All Places of Death,85 years and over,342,0,202,70.0,474,3615
4266,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,All Ages,499,0,593,157.0,935,11543
4267,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,0-17 years,0,0,5,0.0,5,120
4268,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,0.0,5,237
4269,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,30-39 years,5,0,5,0.0,5,338
4270,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,40-49 years,11,0,13,5.0,19,436
4271,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,50-64 years,55,0,71,26.0,100,1826
4272,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,65-74 years,78,0,121,31.0,168,2098
4273,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,75-84 years,147,0,175,42.0,280,2744
4274,By Month,2020,7,3,Pennsylvania,Total - All Places of Death,85 years and over,204,0,203,53.0,354,3744
4275,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,All Ages,506,0,597,171.0,932,11505
4276,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,0-17 years,0,0,0,0.0,0,101
4277,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,0.0,5,227
4278,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,30-39 years,5,0,5,5.0,5,288
4279,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,40-49 years,5,0,15,5.0,20,370
4280,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,50-64 years,42,0,88,21.0,109,1720
4281,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,65-74 years,102,0,144,44.0,202,2255
4282,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,75-84 years,155,0,175,58.0,272,2805
4283,By Month,2020,8,3,Pennsylvania,Total - All Places of Death,85 years and over,192,0,167,43.0,316,3739
4284,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,All Ages,418,0,572,136.0,854,11348
4285,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,0-17 years,5,0,0,0.0,5,102
4286,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,5,215
4287,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,30-39 years,5,0,5,0.0,5,313
4288,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,40-49 years,5,0,5,5.0,12,407
4289,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,50-64 years,36,0,80,11.0,105,1730
4290,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,65-74 years,67,0,127,29.0,165,2127
4291,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,75-84 years,106,0,148,40.0,214,2672
4292,By Month,2020,9,3,Pennsylvania,Total - All Places of Death,85 years and over,197,0,201,52.0,346,3782
4293,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,All Ages,726,0,751,289.0,1188,12086
4294,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,0-17 years,0,0,5,0.0,5,122
4295,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,18-29 years,0,0,5,0.0,5,219
4296,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,30-39 years,5,0,5,5.0,5,265
4297,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,40-49 years,16,0,24,11.0,29,389
4298,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,50-64 years,61,0,106,27.0,140,1774
4299,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,65-74 years,124,0,145,58.0,211,2350
4300,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,75-84 years,214,0,223,92.0,345,2899
4301,By Month,2020,10,3,Pennsylvania,Total - All Places of Death,85 years and over,307,0,245,100.0,452,4068
4302,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,All Ages,2565,5,1619,1063.0,3125,14215
4303,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,0-17 years,0,0,0,0.0,0,100
4304,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,5,192
4305,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,30-39 years,18,0,14,10.0,22,314
4306,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,40-49 years,28,0,16,5.0,36,409
4307,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,50-64 years,234,5,187,105.0,317,1918
4308,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,65-74 years,466,5,368,240.0,596,2688
4309,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,75-84 years,754,5,514,350.0,919,3494
4310,By Month,2020,11,3,Pennsylvania,Total - All Places of Death,85 years and over,1061,0,516,348.0,1229,5100
4311,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,All Ages,6546,5,3139,2580.0,7107,19289
4312,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,0-17 years,5,0,0,0.0,5,119
4313,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,18-29 years,5,0,5,5.0,5,210
4314,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,30-39 years,28,5,15,5.0,37,335
4315,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,40-49 years,62,0,38,25.0,75,455
4316,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,50-64 years,611,5,353,265.0,699,2548
4317,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,65-74 years,1185,0,696,573.0,1308,3649
4318,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,75-84 years,1854,5,952,803.0,2005,4901
4319,By Month,2020,12,3,Pennsylvania,Total - All Places of Death,85 years and over,2798,5,1080,904.0,2974,7072
4320,By Month,2020,1,1,Rhode Island,Total - All Places of Death,All Ages,0,10,52,0.0,62,916
4321,By Month,2020,1,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
4322,By Month,2020,1,1,Rhode Island,Total - All Places of Death,18-29 years,0,0,0,0.0,0,5
4323,By Month,2020,1,1,Rhode Island,Total - All Places of Death,30-39 years,0,0,5,0.0,5,18
4324,By Month,2020,1,1,Rhode Island,Total - All Places of Death,40-49 years,0,5,5,0.0,5,28
4325,By Month,2020,1,1,Rhode Island,Total - All Places of Death,50-64 years,0,5,5,0.0,5,117
4326,By Month,2020,1,1,Rhode Island,Total - All Places of Death,65-74 years,0,0,5,0.0,5,134
4327,By Month,2020,1,1,Rhode Island,Total - All Places of Death,75-84 years,0,5,13,0.0,16,223
4328,By Month,2020,1,1,Rhode Island,Total - All Places of Death,85 years and over,0,5,24,0.0,29,383
4329,By Month,2020,2,1,Rhode Island,Total - All Places of Death,All Ages,0,5,33,0.0,42,901
4330,By Month,2020,2,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
4331,By Month,2020,2,1,Rhode Island,Total - All Places of Death,18-29 years,0,0,0,0.0,0,5
4332,By Month,2020,2,1,Rhode Island,Total - All Places of Death,30-39 years,0,0,0,0.0,0,19
4333,By Month,2020,2,1,Rhode Island,Total - All Places of Death,40-49 years,0,0,0,0.0,0,24
4334,By Month,2020,2,1,Rhode Island,Total - All Places of Death,50-64 years,0,5,5,0.0,5,131
4335,By Month,2020,2,1,Rhode Island,Total - All Places of Death,65-74 years,0,5,5,0.0,5,133
4336,By Month,2020,2,1,Rhode Island,Total - All Places of Death,75-84 years,0,5,11,0.0,14,223
4337,By Month,2020,2,1,Rhode Island,Total - All Places of Death,85 years and over,0,5,11,0.0,15,358
4338,By Month,2020,3,1,Rhode Island,Total - All Places of Death,All Ages,5,5,63,5.0,77,959
4339,By Month,2020,3,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
4340,By Month,2020,3,1,Rhode Island,Total - All Places of Death,18-29 years,0,0,0,0.0,0,11
4341,By Month,2020,3,1,Rhode Island,Total - All Places of Death,30-39 years,5,0,0,0.0,5,14
4342,By Month,2020,3,1,Rhode Island,Total - All Places of Death,40-49 years,0,0,5,0.0,5,29
4343,By Month,2020,3,1,Rhode Island,Total - All Places of Death,50-64 years,5,0,10,0.0,11,145
4344,By Month,2020,3,1,Rhode Island,Total - All Places of Death,65-74 years,5,5,5,5.0,11,163
4345,By Month,2020,3,1,Rhode Island,Total - All Places of Death,75-84 years,5,5,19,5.0,24,223
4346,By Month,2020,3,1,Rhode Island,Total - All Places of Death,85 years and over,5,5,24,0.0,29,368
4347,By Month,2020,4,1,Rhode Island,Total - All Places of Death,All Ages,353,5,185,134.0,408,1190
4348,By Month,2020,4,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
4349,By Month,2020,4,1,Rhode Island,Total - All Places of Death,18-29 years,5,0,0,0.0,5,11
4350,By Month,2020,4,1,Rhode Island,Total - All Places of Death,30-39 years,5,0,5,0.0,5,17
4351,By Month,2020,4,1,Rhode Island,Total - All Places of Death,40-49 years,5,0,5,5.0,5,29
4352,By Month,2020,4,1,Rhode Island,Total - All Places of Death,50-64 years,33,0,18,11.0,40,164
4353,By Month,2020,4,1,Rhode Island,Total - All Places of Death,65-74 years,69,5,37,31.0,77,209
4354,By Month,2020,4,1,Rhode Island,Total - All Places of Death,75-84 years,90,5,49,33.0,107,279
4355,By Month,2020,4,1,Rhode Island,Total - All Places of Death,85 years and over,153,5,78,57.0,175,475
4356,By Month,2020,5,1,Rhode Island,Total - All Places of Death,All Ages,469,0,229,183.0,515,1342
4357,By Month,2020,5,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,5,0.0,5,13
4358,By Month,2020,5,1,Rhode Island,Total - All Places of Death,18-29 years,0,0,0,0.0,0,13
4359,By Month,2020,5,1,Rhode Island,Total - All Places of Death,30-39 years,5,0,5,0.0,5,26
4360,By Month,2020,5,1,Rhode Island,Total - All Places of Death,40-49 years,5,0,5,5.0,5,32
4361,By Month,2020,5,1,Rhode Island,Total - All Places of Death,50-64 years,34,0,22,17.0,39,165
4362,By Month,2020,5,1,Rhode Island,Total - All Places of Death,65-74 years,74,0,45,38.0,81,218
4363,By Month,2020,5,1,Rhode Island,Total - All Places of Death,75-84 years,131,0,70,57.0,144,309
4364,By Month,2020,5,1,Rhode Island,Total - All Places of Death,85 years and over,221,0,87,69.0,239,566
4365,By Month,2020,6,1,Rhode Island,Total - All Places of Death,All Ages,148,0,97,60.0,185,953
4366,By Month,2020,6,1,Rhode Island,Total - All Places of Death,0-17 years,5,0,5,0.0,5,5
4367,By Month,2020,6,1,Rhode Island,Total - All Places of Death,18-29 years,0,0,0,0.0,0,10
4368,By Month,2020,6,1,Rhode Island,Total - All Places of Death,30-39 years,0,0,0,0.0,0,20
4369,By Month,2020,6,1,Rhode Island,Total - All Places of Death,40-49 years,5,0,5,5.0,5,25
4370,By Month,2020,6,1,Rhode Island,Total - All Places of Death,50-64 years,11,0,15,5.0,18,139
4371,By Month,2020,6,1,Rhode Island,Total - All Places of Death,65-74 years,30,0,25,17.0,38,183
4372,By Month,2020,6,1,Rhode Island,Total - All Places of Death,75-84 years,31,0,18,11.0,38,218
4373,By Month,2020,6,1,Rhode Island,Total - All Places of Death,85 years and over,73,0,37,23.0,87,354
4374,By Month,2020,7,1,Rhode Island,Total - All Places of Death,All Ages,40,0,49,12.0,77,809
4375,By Month,2020,7,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,10
4376,By Month,2020,7,1,Rhode Island,Total - All Places of Death,18-29 years,5,0,5,5.0,5,14
4377,By Month,2020,7,1,Rhode Island,Total - All Places of Death,30-39 years,0,0,0,0.0,0,24
4378,By Month,2020,7,1,Rhode Island,Total - All Places of Death,40-49 years,5,0,5,5.0,5,22
4379,By Month,2020,7,1,Rhode Island,Total - All Places of Death,50-64 years,5,0,5,5.0,12,139
4380,By Month,2020,7,1,Rhode Island,Total - All Places of Death,65-74 years,11,0,11,5.0,16,141
4381,By Month,2020,7,1,Rhode Island,Total - All Places of Death,75-84 years,5,0,14,5.0,19,189
4382,By Month,2020,7,1,Rhode Island,Total - All Places of Death,85 years and over,14,0,13,5.0,26,270
4383,By Month,2020,8,1,Rhode Island,Total - All Places of Death,All Ages,45,0,44,12.0,77,890
4384,By Month,2020,8,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,10
4385,By Month,2020,8,1,Rhode Island,Total - All Places of Death,18-29 years,0,0,0,0.0,0,18
4386,By Month,2020,8,1,Rhode Island,Total - All Places of Death,30-39 years,0,0,0,0.0,0,18
4387,By Month,2020,8,1,Rhode Island,Total - All Places of Death,40-49 years,5,0,0,0.0,5,28
4388,By Month,2020,8,1,Rhode Island,Total - All Places of Death,50-64 years,5,0,5,5.0,12,132
4389,By Month,2020,8,1,Rhode Island,Total - All Places of Death,65-74 years,5,0,5,5.0,15,159
4390,By Month,2020,8,1,Rhode Island,Total - All Places of Death,75-84 years,12,0,12,5.0,20,194
4391,By Month,2020,8,1,Rhode Island,Total - All Places of Death,85 years and over,17,0,14,5.0,29,331
4392,By Month,2020,9,1,Rhode Island,Total - All Places of Death,All Ages,45,0,58,24.0,79,881
4393,By Month,2020,9,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
4394,By Month,2020,9,1,Rhode Island,Total - All Places of Death,18-29 years,5,0,0,0.0,5,16
4395,By Month,2020,9,1,Rhode Island,Total - All Places of Death,30-39 years,0,0,0,0.0,0,21
4396,By Month,2020,9,1,Rhode Island,Total - All Places of Death,40-49 years,0,0,0,0.0,0,23
4397,By Month,2020,9,1,Rhode Island,Total - All Places of Death,50-64 years,5,0,5,0.0,5,136
4398,By Month,2020,9,1,Rhode Island,Total - All Places of Death,65-74 years,5,0,5,5.0,13,153
4399,By Month,2020,9,1,Rhode Island,Total - All Places of Death,75-84 years,13,0,19,10.0,22,208
4400,By Month,2020,9,1,Rhode Island,Total - All Places of Death,85 years and over,22,0,25,11.0,36,319
4401,By Month,2020,10,1,Rhode Island,Total - All Places of Death,All Ages,97,0,79,53.0,123,910
4402,By Month,2020,10,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
4403,By Month,2020,10,1,Rhode Island,Total - All Places of Death,18-29 years,0,0,5,0.0,5,13
4404,By Month,2020,10,1,Rhode Island,Total - All Places of Death,30-39 years,5,0,5,5.0,5,18
4405,By Month,2020,10,1,Rhode Island,Total - All Places of Death,40-49 years,0,0,5,0.0,5,33
4406,By Month,2020,10,1,Rhode Island,Total - All Places of Death,50-64 years,5,0,13,5.0,13,138
4407,By Month,2020,10,1,Rhode Island,Total - All Places of Death,65-74 years,15,0,15,11.0,19,154
4408,By Month,2020,10,1,Rhode Island,Total - All Places of Death,75-84 years,24,0,22,12.0,34,201
4409,By Month,2020,10,1,Rhode Island,Total - All Places of Death,85 years and over,48,0,24,20.0,52,347
4410,By Month,2020,11,1,Rhode Island,Total - All Places of Death,All Ages,201,0,133,93.0,241,1029
4411,By Month,2020,11,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
4412,By Month,2020,11,1,Rhode Island,Total - All Places of Death,18-29 years,0,0,0,0.0,0,12
4413,By Month,2020,11,1,Rhode Island,Total - All Places of Death,30-39 years,5,0,5,5.0,5,22
4414,By Month,2020,11,1,Rhode Island,Total - All Places of Death,40-49 years,5,0,0,0.0,5,24
4415,By Month,2020,11,1,Rhode Island,Total - All Places of Death,50-64 years,15,0,13,5.0,20,141
4416,By Month,2020,11,1,Rhode Island,Total - All Places of Death,65-74 years,32,0,25,19.0,38,172
4417,By Month,2020,11,1,Rhode Island,Total - All Places of Death,75-84 years,55,0,36,26.0,65,237
4418,By Month,2020,11,1,Rhode Island,Total - All Places of Death,85 years and over,97,0,58,39.0,116,417
4419,By Month,2020,12,1,Rhode Island,Total - All Places of Death,All Ages,511,0,276,225.0,562,1379
4420,By Month,2020,12,1,Rhode Island,Total - All Places of Death,0-17 years,0,0,0,0.0,0,11
4421,By Month,2020,12,1,Rhode Island,Total - All Places of Death,18-29 years,5,0,0,0.0,5,15
4422,By Month,2020,12,1,Rhode Island,Total - All Places of Death,30-39 years,5,0,0,0.0,5,23
4423,By Month,2020,12,1,Rhode Island,Total - All Places of Death,40-49 years,5,0,5,0.0,10,27
4424,By Month,2020,12,1,Rhode Island,Total - All Places of Death,50-64 years,40,0,26,19.0,47,166
4425,By Month,2020,12,1,Rhode Island,Total - All Places of Death,65-74 years,94,0,57,50.0,101,238
4426,By Month,2020,12,1,Rhode Island,Total - All Places of Death,75-84 years,129,0,76,64.0,141,314
4427,By Month,2020,12,1,Rhode Island,Total - All Places of Death,85 years and over,239,0,114,92.0,261,585
4428,By Month,2020,1,4,South Carolina,Total - All Places of Death,All Ages,0,50,280,0.0,330,4704
4429,By Month,2020,1,4,South Carolina,Total - All Places of Death,0-17 years,0,0,0,0.0,0,36
4430,By Month,2020,1,4,South Carolina,Total - All Places of Death,18-29 years,0,5,0,0.0,5,94
4431,By Month,2020,1,4,South Carolina,Total - All Places of Death,30-39 years,0,0,5,0.0,5,130
4432,By Month,2020,1,4,South Carolina,Total - All Places of Death,40-49 years,0,5,5,0.0,16,194
4433,By Month,2020,1,4,South Carolina,Total - All Places of Death,50-64 years,0,19,55,0.0,74,876
4434,By Month,2020,1,4,South Carolina,Total - All Places of Death,65-74 years,0,5,60,0.0,69,1016
4435,By Month,2020,1,4,South Carolina,Total - All Places of Death,75-84 years,0,5,77,0.0,85,1173
4436,By Month,2020,1,4,South Carolina,Total - All Places of Death,85 years and over,0,5,73,0.0,77,1185
4437,By Month,2020,2,4,South Carolina,Total - All Places of Death,All Ages,0,50,245,0.0,295,4313
4438,By Month,2020,2,4,South Carolina,Total - All Places of Death,0-17 years,0,5,5,0.0,5,48
4439,By Month,2020,2,4,South Carolina,Total - All Places of Death,18-29 years,0,0,0,0.0,0,95
4440,By Month,2020,2,4,South Carolina,Total - All Places of Death,30-39 years,0,5,5,0.0,5,116
4441,By Month,2020,2,4,South Carolina,Total - All Places of Death,40-49 years,0,5,5,0.0,10,157
4442,By Month,2020,2,4,South Carolina,Total - All Places of Death,50-64 years,0,12,40,0.0,52,792
4443,By Month,2020,2,4,South Carolina,Total - All Places of Death,65-74 years,0,5,50,0.0,58,945
4444,By Month,2020,2,4,South Carolina,Total - All Places of Death,75-84 years,0,16,73,0.0,89,1080
4445,By Month,2020,2,4,South Carolina,Total - All Places of Death,85 years and over,0,5,70,0.0,76,1080
4446,By Month,2020,3,4,South Carolina,Total - All Places of Death,All Ages,34,32,293,15.0,344,4780
4447,By Month,2020,3,4,South Carolina,Total - All Places of Death,0-17 years,0,0,5,0.0,5,55
4448,By Month,2020,3,4,South Carolina,Total - All Places of Death,18-29 years,0,5,5,0.0,5,117
4449,By Month,2020,3,4,South Carolina,Total - All Places of Death,30-39 years,0,0,5,0.0,5,119
4450,By Month,2020,3,4,South Carolina,Total - All Places of Death,40-49 years,0,5,5,0.0,11,226
4451,By Month,2020,3,4,South Carolina,Total - All Places of Death,50-64 years,5,5,55,5.0,64,872
4452,By Month,2020,3,4,South Carolina,Total - All Places of Death,65-74 years,13,5,65,5.0,83,1011
4453,By Month,2020,3,4,South Carolina,Total - All Places of Death,75-84 years,11,5,73,5.0,82,1160
4454,By Month,2020,3,4,South Carolina,Total - All Places of Death,85 years and over,5,5,86,5.0,95,1220
4455,By Month,2020,4,4,South Carolina,Total - All Places of Death,All Ages,237,5,342,85.0,498,4571
4456,By Month,2020,4,4,South Carolina,Total - All Places of Death,0-17 years,0,0,5,0.0,5,49
4457,By Month,2020,4,4,South Carolina,Total - All Places of Death,18-29 years,5,0,5,5.0,5,109
4458,By Month,2020,4,4,South Carolina,Total - All Places of Death,30-39 years,5,0,5,5.0,5,119
4459,By Month,2020,4,4,South Carolina,Total - All Places of Death,40-49 years,5,0,13,5.0,18,214
4460,By Month,2020,4,4,South Carolina,Total - All Places of Death,50-64 years,38,0,57,11.0,84,789
4461,By Month,2020,4,4,South Carolina,Total - All Places of Death,65-74 years,60,5,85,26.0,120,996
4462,By Month,2020,4,4,South Carolina,Total - All Places of Death,75-84 years,80,5,98,28.0,152,1187
4463,By Month,2020,4,4,South Carolina,Total - All Places of Death,85 years and over,51,5,80,17.0,115,1108
4464,By Month,2020,5,4,South Carolina,Total - All Places of Death,All Ages,291,5,346,122.0,516,4694
4465,By Month,2020,5,4,South Carolina,Total - All Places of Death,0-17 years,0,0,0,0.0,0,58
4466,By Month,2020,5,4,South Carolina,Total - All Places of Death,18-29 years,5,0,0,0.0,5,124
4467,By Month,2020,5,4,South Carolina,Total - All Places of Death,30-39 years,5,0,5,5.0,5,121
4468,By Month,2020,5,4,South Carolina,Total - All Places of Death,40-49 years,5,5,13,5.0,16,238
4469,By Month,2020,5,4,South Carolina,Total - All Places of Death,50-64 years,43,5,63,22.0,85,837
4470,By Month,2020,5,4,South Carolina,Total - All Places of Death,65-74 years,68,0,79,28.0,119,1024
4471,By Month,2020,5,4,South Carolina,Total - All Places of Death,75-84 years,96,0,107,43.0,160,1131
4472,By Month,2020,5,4,South Carolina,Total - All Places of Death,85 years and over,77,0,83,27.0,133,1161
4473,By Month,2020,6,4,South Carolina,Total - All Places of Death,All Ages,293,5,330,108.0,516,4604
4474,By Month,2020,6,4,South Carolina,Total - All Places of Death,0-17 years,5,0,0,0.0,5,56
4475,By Month,2020,6,4,South Carolina,Total - All Places of Death,18-29 years,5,0,5,5.0,5,124
4476,By Month,2020,6,4,South Carolina,Total - All Places of Death,30-39 years,5,0,5,5.0,5,147
4477,By Month,2020,6,4,South Carolina,Total - All Places of Death,40-49 years,13,0,5,5.0,18,234
4478,By Month,2020,6,4,South Carolina,Total - All Places of Death,50-64 years,56,0,62,17.0,101,897
4479,By Month,2020,6,4,South Carolina,Total - All Places of Death,65-74 years,78,0,85,29.0,134,1030
4480,By Month,2020,6,4,South Carolina,Total - All Places of Death,75-84 years,72,5,89,32.0,130,1050
4481,By Month,2020,6,4,South Carolina,Total - All Places of Death,85 years and over,66,0,81,25.0,122,1066
4482,By Month,2020,7,4,South Carolina,Total - All Places of Death,All Ages,1032,5,680,434.0,1278,5776
4483,By Month,2020,7,4,South Carolina,Total - All Places of Death,0-17 years,0,0,5,0.0,5,45
4484,By Month,2020,7,4,South Carolina,Total - All Places of Death,18-29 years,5,0,5,5.0,5,115
4485,By Month,2020,7,4,South Carolina,Total - All Places of Death,30-39 years,12,0,5,5.0,15,149
4486,By Month,2020,7,4,South Carolina,Total - All Places of Death,40-49 years,26,0,17,12.0,31,259
4487,By Month,2020,7,4,South Carolina,Total - All Places of Death,50-64 years,160,0,129,72.0,217,1047
4488,By Month,2020,7,4,South Carolina,Total - All Places of Death,65-74 years,236,0,146,101.0,281,1237
4489,By Month,2020,7,4,South Carolina,Total - All Places of Death,75-84 years,309,5,202,128.0,383,1475
4490,By Month,2020,7,4,South Carolina,Total - All Places of Death,85 years and over,287,0,170,115.0,342,1449
4491,By Month,2020,8,4,South Carolina,Total - All Places of Death,All Ages,1006,5,689,453.0,1242,5620
4492,By Month,2020,8,4,South Carolina,Total - All Places of Death,0-17 years,5,0,5,0.0,5,55
4493,By Month,2020,8,4,South Carolina,Total - All Places of Death,18-29 years,5,0,5,5.0,5,129
4494,By Month,2020,8,4,South Carolina,Total - All Places of Death,30-39 years,5,0,5,5.0,10,164
4495,By Month,2020,8,4,South Carolina,Total - All Places of Death,40-49 years,34,0,20,12.0,42,239
4496,By Month,2020,8,4,South Carolina,Total - All Places of Death,50-64 years,132,0,111,59.0,184,931
4497,By Month,2020,8,4,South Carolina,Total - All Places of Death,65-74 years,236,5,177,122.0,291,1265
4498,By Month,2020,8,4,South Carolina,Total - All Places of Death,75-84 years,295,0,188,134.0,349,1411
4499,By Month,2020,8,4,South Carolina,Total - All Places of Death,85 years and over,295,0,179,119.0,355,1426
4500,By Month,2020,9,4,South Carolina,Total - All Places of Death,All Ages,602,5,487,269.0,820,5025
4501,By Month,2020,9,4,South Carolina,Total - All Places of Death,0-17 years,0,0,0,0.0,0,49
4502,By Month,2020,9,4,South Carolina,Total - All Places of Death,18-29 years,5,0,5,5.0,5,112
4503,By Month,2020,9,4,South Carolina,Total - All Places of Death,30-39 years,5,0,5,5.0,11,142
4504,By Month,2020,9,4,South Carolina,Total - All Places of Death,40-49 years,22,0,14,10.0,26,224
4505,By Month,2020,9,4,South Carolina,Total - All Places of Death,50-64 years,87,0,95,41.0,141,944
4506,By Month,2020,9,4,South Carolina,Total - All Places of Death,65-74 years,149,5,118,70.0,197,1078
4507,By Month,2020,9,4,South Carolina,Total - All Places of Death,75-84 years,182,0,131,75.0,238,1279
4508,By Month,2020,9,4,South Carolina,Total - All Places of Death,85 years and over,152,0,116,67.0,201,1197
4509,By Month,2020,10,4,South Carolina,Total - All Places of Death,All Ages,494,5,466,236.0,724,5063
4510,By Month,2020,10,4,South Carolina,Total - All Places of Death,0-17 years,5,0,5,0.0,5,55
4511,By Month,2020,10,4,South Carolina,Total - All Places of Death,18-29 years,5,0,0,0.0,5,119
4512,By Month,2020,10,4,South Carolina,Total - All Places of Death,30-39 years,5,0,5,5.0,5,153
4513,By Month,2020,10,4,South Carolina,Total - All Places of Death,40-49 years,11,5,14,5.0,18,230
4514,By Month,2020,10,4,South Carolina,Total - All Places of Death,50-64 years,71,0,78,32.0,117,887
4515,By Month,2020,10,4,South Carolina,Total - All Places of Death,65-74 years,114,0,125,70.0,169,1076
4516,By Month,2020,10,4,South Carolina,Total - All Places of Death,75-84 years,154,0,142,71.0,225,1306
4517,By Month,2020,10,4,South Carolina,Total - All Places of Death,85 years and over,134,0,103,54.0,183,1237
4518,By Month,2020,11,4,South Carolina,Total - All Places of Death,All Ages,538,5,507,270.0,778,5080
4519,By Month,2020,11,4,South Carolina,Total - All Places of Death,0-17 years,0,0,5,0.0,5,53
4520,By Month,2020,11,4,South Carolina,Total - All Places of Death,18-29 years,0,0,5,0.0,5,110
4521,By Month,2020,11,4,South Carolina,Total - All Places of Death,30-39 years,5,0,5,5.0,5,173
4522,By Month,2020,11,4,South Carolina,Total - All Places of Death,40-49 years,12,0,14,5.0,19,209
4523,By Month,2020,11,4,South Carolina,Total - All Places of Death,50-64 years,81,5,79,44.0,118,899
4524,By Month,2020,11,4,South Carolina,Total - All Places of Death,65-74 years,135,0,133,70.0,198,1084
4525,By Month,2020,11,4,South Carolina,Total - All Places of Death,75-84 years,177,5,158,93.0,243,1261
4526,By Month,2020,11,4,South Carolina,Total - All Places of Death,85 years and over,128,0,112,54.0,186,1291
4527,By Month,2020,12,4,South Carolina,Total - All Places of Death,All Ages,1178,5,833,580.0,1434,6052
4528,By Month,2020,12,4,South Carolina,Total - All Places of Death,0-17 years,0,0,5,0.0,5,44
4529,By Month,2020,12,4,South Carolina,Total - All Places of Death,18-29 years,5,5,5,5.0,5,113
4530,By Month,2020,12,4,South Carolina,Total - All Places of Death,30-39 years,5,0,5,5.0,5,145
4531,By Month,2020,12,4,South Carolina,Total - All Places of Death,40-49 years,31,0,18,13.0,36,245
4532,By Month,2020,12,4,South Carolina,Total - All Places of Death,50-64 years,156,0,136,89.0,203,1085
