group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
By Month,2023,1,8,Montana,Total - All Places of Death,18-29 years,0,0,0,0,0,15
By Month,2023,1,8,Montana,Total - All Places of Death,30-39 years,0,5,0,0,5,23
By Month,2023,1,8,Montana,Total - All Places of Death,40-49 years,5,5,0,0,5,45
By Month,2023,1,8,Montana,Total - All Places of Death,50-64 years,5,5,5,0,13,125
By Month,2023,1,8,Montana,Total - All Places of Death,65-74 years,10,5,5,5,20,212
By Month,2023,1,8,Montana,Total - All Places of Death,75-84 years,14,5,18,5,34,264
By Month,2023,1,8,Montana,Total - All Places of Death,85 years and over,14,5,26,5,38,309
By Month,2023,2,8,Montana,Total - All Places of Death,All Ages,21,5,41,5,58,863
By Month,2023,2,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,2,8,Montana,Total - All Places of Death,18-29 years,5,0,5,0,5,12
By Month,2023,2,8,Montana,Total - All Places of Death,30-39 years,0,0,5,0,5,17
By Month,2023,2,8,Montana,Total - All Places of Death,40-49 years,0,0,0,0,0,22
By Month,2023,2,8,Montana,Total - All Places of Death,50-64 years,5,0,5,5,5,124
By Month,2023,2,8,Montana,Total - All Places of Death,65-74 years,5,0,5,5,10,163
By Month,2023,2,8,Montana,Total - All Places of Death,75-84 years,5,5,13,5,20,248
By Month,2023,2,8,Montana,Total - All Places of Death,85 years and over,5,5,12,5,18,268
By Month,2023,3,8,Montana,Total - All Places of Death,All Ages,30,5,54,10,75,1006
By Month,2023,3,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0,0,14
By Month,2023,3,8,Montana,Total - All Places of Death,18-29 years,0,0,0,0,0,20
By Month,2023,3,8,Montana,Total - All Places of Death,30-39 years,0,0,0,0,0,29
By Month,2023,3,8,Montana,Total - All Places of Death,40-49 years,0,0,5,0,5,27
By Month,2023,3,8,Montana,Total - All Places of Death,50-64 years,5,5,5,0,5,146
By Month,2023,3,8,Montana,Total - All Places of Death,65-74 years,5,0,15,5,17,205
By Month,2023,3,8,Montana,Total - All Places of Death,75-84 years,5,0,17,5,21,254
By Month,2023,3,8,Montana,Total - All Places of Death,85 years and over,12,0,18,5,28,311
By Month,2023,4,8,Montana,Total - All Places of Death,All Ages,15,5,33,5,41,585
By Month,2023,4,8,Montana,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,4,8,Montana,Total - All Places of Death,18-29 years,0,0,0,0,0,5
By Month,2023,4,8,Montana,Total - All Places of Death,30-39 years,0,0,5,0,5,12
By Month,2023,4,8,Montana,Total - All Places of Death,40-49 years,0,0,0,0,0,15
By Month,2023,4,8,Montana,Total - All Places of Death,50-64 years,0,0,5,0,5,81
By Month,2023,4,8,Montana,Total - All Places of Death,65-74 years,5,0,5,5,5,134
By Month,2023,4,8,Montana,Total - All Places of Death,75-84 years,5,0,11,5,13,153
By Month,2023,4,8,Montana,Total - All Places of Death,85 years and over,5,5,13,5,18,181
By Month,2023,1,7,Nebraska,Total - All Places of Death,All Ages,78,15,117,24,186,1655
By Month,2023,1,7,Nebraska,Total - All Places of Death,0-17 years,0,0,0,0,0,28
By Month,2023,1,7,Nebraska,Total - All Places of Death,18-29 years,0,0,0,0,0,23
By Month,2023,1,7,Nebraska,Total - All Places of Death,30-39 years,0,5,5,0,5,35
By Month,2023,1,7,Nebraska,Total - All Places of Death,40-49 years,0,0,5,0,5,42
By Month,2023,1,7,Nebraska,Total - All Places of Death,50-64 years,5,5,16,5,19,227
By Month,2023,1,7,Nebraska,Total - All Places of Death,65-74 years,12,5,16,5,29,315
By Month,2023,1,7,Nebraska,Total - All Places of Death,75-84 years,30,5,42,12,64,434
By Month,2023,1,7,Nebraska,Total - All Places of Death,85 years and over,30,5,37,5,67,551
By Month,2023,2,7,Nebraska,Total - All Places of Death,All Ages,49,5,93,18,127,1462
By Month,2023,2,7,Nebraska,Total - All Places of Death,0-17 years,0,0,0,0,0,28
By Month,2023,2,7,Nebraska,Total - All Places of Death,18-29 years,0,0,0,0,0,12
By Month,2023,2,7,Nebraska,Total - All Places of Death,30-39 years,0,0,0,0,0,30
By Month,2023,2,7,Nebraska,Total - All Places of Death,40-49 years,0,0,5,0,5,42
By Month,2023,2,7,Nebraska,Total - All Places of Death,50-64 years,5,0,5,5,10,185
By Month,2023,2,7,Nebraska,Total - All Places of Death,65-74 years,5,5,14,5,17,277
By Month,2023,2,7,Nebraska,Total - All Places of Death,75-84 years,19,5,32,5,45,398
By Month,2023,2,7,Nebraska,Total - All Places of Death,85 years and over,24,0,38,5,53,490
By Month,2023,3,7,Nebraska,Total - All Places of Death,All Ages,64,5,106,16,156,1571
By Month,2023,3,7,Nebraska,Total - All Places of Death,0-17 years,0,0,5,0,5,5
By Month,2023,3,7,Nebraska,Total - All Places of Death,18-29 years,0,0,5,0,5,19
By Month,2023,3,7,Nebraska,Total - All Places of Death,30-39 years,0,0,5,0,5,24
By Month,2023,3,7,Nebraska,Total - All Places of Death,40-49 years,0,0,5,0,5,56
By Month,2023,3,7,Nebraska,Total - All Places of Death,50-64 years,5,5,5,5,11,219
By Month,2023,3,7,Nebraska,Total - All Places of Death,65-74 years,5,0,20,5,27,321
By Month,2023,3,7,Nebraska,Total - All Places of Death,75-84 years,19,0,32,5,46,392
By Month,2023,3,7,Nebraska,Total - All Places of Death,85 years and over,32,5,39,5,64,531
By Month,2023,4,7,Nebraska,Total - All Places of Death,All Ages,37,0,60,5,88,867
By Month,2023,4,7,Nebraska,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,4,7,Nebraska,Total - All Places of Death,18-29 years,0,0,0,0,0,5
By Month,2023,4,7,Nebraska,Total - All Places of Death,30-39 years,0,0,0,0,0,5
By Month,2023,4,7,Nebraska,Total - All Places of Death,40-49 years,0,0,5,0,5,19
By Month,2023,4,7,Nebraska,Total - All Places of Death,50-64 years,5,0,5,5,5,114
By Month,2023,4,7,Nebraska,Total - All Places of Death,65-74 years,5,0,17,5,21,157
By Month,2023,4,7,Nebraska,Total - All Places of Death,75-84 years,11,0,18,5,25,222
By Month,2023,4,7,Nebraska,Total - All Places of Death,85 years and over,18,0,20,5,36,338
By Month,2023,1,9,Nevada,Total - All Places of Death,All Ages,97,26,259,61,320,2762
By Month,2023,1,9,Nevada,Total - All Places of Death,0-17 years,5,5,5,0,5,31
By Month,2023,1,9,Nevada,Total - All Places of Death,18-29 years,5,5,5,0,5,50
By Month,2023,1,9,Nevada,Total - All Places of Death,30-39 years,0,0,5,0,5,83
By Month,2023,1,9,Nevada,Total - All Places of Death,40-49 years,5,5,5,0,5,121
By Month,2023,1,9,Nevada,Total - All Places of Death,50-64 years,5,5,36,5,45,472
By Month,2023,1,9,Nevada,Total - All Places of Death,65-74 years,22,5,67,15,79,630
By Month,2023,1,9,Nevada,Total - All Places of Death,75-84 years,35,5,90,28,103,715
By Month,2023,1,9,Nevada,Total - All Places of Death,85 years and over,31,5,53,15,74,660
By Month,2023,2,9,Nevada,Total - All Places of Death,All Ages,44,5,170,30,187,2381
By Month,2023,2,9,Nevada,Total - All Places of Death,0-17 years,0,0,5,0,5,26
By Month,2023,2,9,Nevada,Total - All Places of Death,18-29 years,0,0,0,0,0,26
By Month,2023,2,9,Nevada,Total - All Places of Death,30-39 years,5,0,5,5,5,68
By Month,2023,2,9,Nevada,Total - All Places of Death,40-49 years,0,0,5,0,5,114
By Month,2023,2,9,Nevada,Total - All Places of Death,50-64 years,5,5,27,5,30,410
By Month,2023,2,9,Nevada,Total - All Places of Death,65-74 years,5,5,42,5,45,538
By Month,2023,2,9,Nevada,Total - All Places of Death,75-84 years,16,5,65,13,69,670
By Month,2023,2,9,Nevada,Total - All Places of Death,85 years and over,13,0,27,5,34,529
By Month,2023,3,9,Nevada,Total - All Places of Death,All Ages,53,5,191,35,214,2509
By Month,2023,3,9,Nevada,Total - All Places of Death,0-17 years,0,0,0,0,0,32
By Month,2023,3,9,Nevada,Total - All Places of Death,18-29 years,0,0,0,0,0,45
By Month,2023,3,9,Nevada,Total - All Places of Death,30-39 years,0,0,5,0,5,87
By Month,2023,3,9,Nevada,Total - All Places of Death,40-49 years,0,5,5,0,5,105
By Month,2023,3,9,Nevada,Total - All Places of Death,50-64 years,5,5,24,0,29,431
By Month,2023,3,9,Nevada,Total - All Places of Death,65-74 years,15,0,49,14,50,564
By Month,2023,3,9,Nevada,Total - All Places of Death,75-84 years,20,0,68,12,76,705
By Month,2023,3,9,Nevada,Total - All Places of Death,85 years and over,16,5,37,5,45,540
By Month,2023,4,9,Nevada,Total - All Places of Death,All Ages,24,5,106,10,121,1641
By Month,2023,4,9,Nevada,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,4,9,Nevada,Total - All Places of Death,18-29 years,0,0,5,0,5,36
By Month,2023,4,9,Nevada,Total - All Places of Death,30-39 years,5,0,5,5,5,49
By Month,2023,4,9,Nevada,Total - All Places of Death,40-49 years,5,0,5,5,5,80
By Month,2023,4,9,Nevada,Total - All Places of Death,50-64 years,0,0,13,0,13,275
By Month,2023,4,9,Nevada,Total - All Places of Death,65-74 years,5,0,21,5,29,340
By Month,2023,4,9,Nevada,Total - All Places of Death,75-84 years,5,5,39,5,41,466
By Month,2023,4,9,Nevada,Total - All Places of Death,85 years and over,10,0,24,5,29,386
By Month,2023,1,1,New Hampshire,Total - All Places of Death,All Ages,81,22,85,26,161,1307
By Month,2023,1,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,1,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0,0,15
By Month,2023,1,1,New Hampshire,Total - All Places of Death,30-39 years,5,0,0,0,5,29
By Month,2023,1,1,New Hampshire,Total - All Places of Death,40-49 years,5,0,0,0,5,43
By Month,2023,1,1,New Hampshire,Total - All Places of Death,50-64 years,5,5,5,0,13,172
By Month,2023,1,1,New Hampshire,Total - All Places of Death,65-74 years,5,5,17,5,26,253
By Month,2023,1,1,New Hampshire,Total - All Places of Death,75-84 years,26,5,27,5,50,333
By Month,2023,1,1,New Hampshire,Total - All Places of Death,85 years and over,39,5,37,15,69,456
By Month,2023,2,1,New Hampshire,Total - All Places of Death,All Ages,51,5,57,5,101,1087
By Month,2023,2,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,2,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0,0,10
By Month,2023,2,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,5,0,5,24
By Month,2023,2,1,New Hampshire,Total - All Places of Death,40-49 years,5,0,5,0,5,32
By Month,2023,2,1,New Hampshire,Total - All Places of Death,50-64 years,5,0,5,5,5,163
By Month,2023,2,1,New Hampshire,Total - All Places of Death,65-74 years,11,0,14,5,22,212
By Month,2023,2,1,New Hampshire,Total - All Places of Death,75-84 years,15,5,17,5,30,298
By Month,2023,2,1,New Hampshire,Total - All Places of Death,85 years and over,19,5,21,5,39,344
By Month,2023,3,1,New Hampshire,Total - All Places of Death,All Ages,28,5,67,5,90,1196
By Month,2023,3,1,New Hampshire,Total - All Places of Death,0-17 years,5,0,0,0,5,5
By Month,2023,3,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,0,0,0,17
By Month,2023,3,1,New Hampshire,Total - All Places of Death,30-39 years,0,0,5,0,5,36
By Month,2023,3,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,0,0,0,25
By Month,2023,3,1,New Hampshire,Total - All Places of Death,50-64 years,5,0,5,5,10,164
By Month,2023,3,1,New Hampshire,Total - All Places of Death,65-74 years,5,0,5,0,14,216
By Month,2023,3,1,New Hampshire,Total - All Places of Death,75-84 years,5,5,21,5,29,316
By Month,2023,3,1,New Hampshire,Total - All Places of Death,85 years and over,10,0,29,5,35,415
By Month,2023,4,1,New Hampshire,Total - All Places of Death,All Ages,19,5,51,5,65,909
By Month,2023,4,1,New Hampshire,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,4,1,New Hampshire,Total - All Places of Death,18-29 years,0,0,5,0,5,5
By Month,2023,4,1,New Hampshire,Total - All Places of Death,30-39 years,5,0,5,0,5,15
By Month,2023,4,1,New Hampshire,Total - All Places of Death,40-49 years,0,0,0,0,0,21
By Month,2023,4,1,New Hampshire,Total - All Places of Death,50-64 years,0,0,5,0,5,133
By Month,2023,4,1,New Hampshire,Total - All Places of Death,65-74 years,5,0,10,0,12,190
By Month,2023,4,1,New Hampshire,Total - All Places of Death,75-84 years,10,5,26,5,32,257
By Month,2023,4,1,New Hampshire,Total - All Places of Death,85 years and over,5,0,5,5,13,286
By Month,2023,1,2,New Jersey,Total - All Places of Death,All Ages,443,50,449,143,795,6961
By Month,2023,1,2,New Jersey,Total - All Places of Death,0-17 years,5,5,5,5,5,44
By Month,2023,1,2,New Jersey,Total - All Places of Death,18-29 years,0,5,5,0,5,64
By Month,2023,1,2,New Jersey,Total - All Places of Death,30-39 years,0,0,5,0,5,135
By Month,2023,1,2,New Jersey,Total - All Places of Death,40-49 years,10,0,13,5,17,243
By Month,2023,1,2,New Jersey,Total - All Places of Death,50-64 years,38,5,52,13,83,1012
By Month,2023,1,2,New Jersey,Total - All Places of Death,65-74 years,81,13,78,31,139,1193
By Month,2023,1,2,New Jersey,Total - All Places of Death,75-84 years,116,10,123,36,212,1792
By Month,2023,1,2,New Jersey,Total - All Places of Death,85 years and over,197,19,178,56,337,2478
By Month,2023,2,2,New Jersey,Total - All Places of Death,All Ages,282,5,362,93,557,6064
By Month,2023,2,2,New Jersey,Total - All Places of Death,0-17 years,0,0,5,0,5,60
By Month,2023,2,2,New Jersey,Total - All Places of Death,18-29 years,0,0,0,0,0,78
By Month,2023,2,2,New Jersey,Total - All Places of Death,30-39 years,5,0,5,5,5,150
By Month,2023,2,2,New Jersey,Total - All Places of Death,40-49 years,5,0,5,5,5,202
By Month,2023,2,2,New Jersey,Total - All Places of Death,50-64 years,14,5,38,5,51,815
By Month,2023,2,2,New Jersey,Total - All Places of Death,65-74 years,52,0,69,20,101,1079
By Month,2023,2,2,New Jersey,Total - All Places of Death,75-84 years,93,5,114,35,174,1601
By Month,2023,2,2,New Jersey,Total - All Places of Death,85 years and over,118,5,128,33,215,2079
By Month,2023,3,2,New Jersey,Total - All Places of Death,All Ages,179,5,345,59,467,6424
By Month,2023,3,2,New Jersey,Total - All Places of Death,0-17 years,0,0,5,0,5,37
By Month,2023,3,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,0,5,77
By Month,2023,3,2,New Jersey,Total - All Places of Death,30-39 years,5,0,5,0,5,155
By Month,2023,3,2,New Jersey,Total - All Places of Death,40-49 years,5,0,5,0,5,194
By Month,2023,3,2,New Jersey,Total - All Places of Death,50-64 years,16,0,39,5,51,892
By Month,2023,3,2,New Jersey,Total - All Places of Death,65-74 years,29,5,51,10,72,1125
By Month,2023,3,2,New Jersey,Total - All Places of Death,75-84 years,53,0,124,25,152,1648
By Month,2023,3,2,New Jersey,Total - All Places of Death,85 years and over,77,0,120,20,177,2296
By Month,2023,4,2,New Jersey,Total - All Places of Death,All Ages,81,5,268,19,335,4909
By Month,2023,4,2,New Jersey,Total - All Places of Death,0-17 years,0,0,0,0,0,21
By Month,2023,4,2,New Jersey,Total - All Places of Death,18-29 years,5,0,5,5,5,42
By Month,2023,4,2,New Jersey,Total - All Places of Death,30-39 years,5,0,5,0,5,100
By Month,2023,4,2,New Jersey,Total - All Places of Death,40-49 years,0,0,5,0,5,148
By Month,2023,4,2,New Jersey,Total - All Places of Death,50-64 years,5,5,36,5,40,690
By Month,2023,4,2,New Jersey,Total - All Places of Death,65-74 years,14,0,48,5,58,873
By Month,2023,4,2,New Jersey,Total - All Places of Death,75-84 years,29,5,74,5,101,1257
By Month,2023,4,2,New Jersey,Total - All Places of Death,85 years and over,32,5,98,5,123,1778
By Month,2023,1,6,New Mexico,Total - All Places of Death,All Ages,95,22,164,54,224,1943
By Month,2023,1,6,New Mexico,Total - All Places of Death,0-17 years,5,5,5,0,5,16
By Month,2023,1,6,New Mexico,Total - All Places of Death,18-29 years,5,0,5,5,5,49
By Month,2023,1,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,5,5,67
By Month,2023,1,6,New Mexico,Total - All Places of Death,40-49 years,5,5,10,5,15,125
By Month,2023,1,6,New Mexico,Total - All Places of Death,50-64 years,13,5,32,5,41,317
By Month,2023,1,6,New Mexico,Total - All Places of Death,65-74 years,19,5,36,10,47,397
By Month,2023,1,6,New Mexico,Total - All Places of Death,75-84 years,27,5,42,17,59,463
By Month,2023,1,6,New Mexico,Total - All Places of Death,85 years and over,26,5,36,15,50,509
By Month,2023,2,6,New Mexico,Total - All Places of Death,All Ages,43,5,113,21,137,1567
By Month,2023,2,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0,0,16
By Month,2023,2,6,New Mexico,Total - All Places of Death,18-29 years,0,0,0,0,0,41
By Month,2023,2,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,0,5,56
By Month,2023,2,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,5,5,74
By Month,2023,2,6,New Mexico,Total - All Places of Death,50-64 years,5,5,17,5,25,237
By Month,2023,2,6,New Mexico,Total - All Places of Death,65-74 years,5,0,29,5,34,316
By Month,2023,2,6,New Mexico,Total - All Places of Death,75-84 years,11,5,31,5,36,399
By Month,2023,2,6,New Mexico,Total - All Places of Death,85 years and over,12,0,29,5,33,428
By Month,2023,3,6,New Mexico,Total - All Places of Death,All Ages,45,5,110,18,139,1700
By Month,2023,3,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0,0,18
By Month,2023,3,6,New Mexico,Total - All Places of Death,18-29 years,0,0,0,0,0,37
By Month,2023,3,6,New Mexico,Total - All Places of Death,30-39 years,5,0,5,0,5,75
By Month,2023,3,6,New Mexico,Total - All Places of Death,40-49 years,5,0,5,0,5,84
By Month,2023,3,6,New Mexico,Total - All Places of Death,50-64 years,5,5,14,0,16,244
By Month,2023,3,6,New Mexico,Total - All Places of Death,65-74 years,5,0,21,5,26,347
By Month,2023,3,6,New Mexico,Total - All Places of Death,75-84 years,5,5,31,5,35,414
By Month,2023,3,6,New Mexico,Total - All Places of Death,85 years and over,27,0,38,11,54,481
By Month,2023,4,6,New Mexico,Total - All Places of Death,All Ages,30,0,66,14,82,1052
By Month,2023,4,6,New Mexico,Total - All Places of Death,0-17 years,0,0,0,0,0,5
By Month,2023,4,6,New Mexico,Total - All Places of Death,18-29 years,0,0,0,0,0,15
By Month,2023,4,6,New Mexico,Total - All Places of Death,30-39 years,0,0,0,0,0,33
By Month,2023,4,6,New Mexico,Total - All Places of Death,40-49 years,0,0,5,0,5,54
By Month,2023,4,6,New Mexico,Total - All Places of Death,50-64 years,5,0,5,5,5,155
By Month,2023,4,6,New Mexico,Total - All Places of Death,65-74 years,5,0,11,5,12,207
By Month,2023,4,6,New Mexico,Total - All Places of Death,75-84 years,11,0,20,5,26,267
By Month,2023,4,6,New Mexico,Total - All Places of Death,85 years and over,13,0,23,5,30,315
By Month,2023,1,2,New York,Total - All Places of Death,All Ages,626,110,946,198,1477,10151
By Month,2023,1,2,New York,Total - All Places of Death,0-17 years,5,0,5,0,5,67
By Month,2023,1,2,New York,Total - All Places of Death,18-29 years,5,5,5,0,11,115
By Month,2023,1,2,New York,Total - All Places of Death,30-39 years,5,5,5,5,12,209
By Month,2023,1,2,New York,Total - All Places of Death,40-49 years,13,5,15,5,26,280
By Month,2023,1,2,New York,Total - All Places of Death,50-64 years,54,13,111,17,160,1366
By Month,2023,1,2,New York,Total - All Places of Death,65-74 years,90,18,156,31,231,1863
By Month,2023,1,2,New York,Total - All Places of Death,75-84 years,179,30,275,57,423,2588
By Month,2023,1,2,New York,Total - All Places of Death,85 years and over,283,45,372,88,612,3663
By Month,2023,2,2,New York,Total - All Places of Death,All Ages,420,10,689,122,997,8504
By Month,2023,2,2,New York,Total - All Places of Death,0-17 years,5,5,5,0,5,59
By Month,2023,2,2,New York,Total - All Places of Death,18-29 years,0,0,5,0,5,94
By Month,2023,2,2,New York,Total - All Places of Death,30-39 years,5,0,5,0,12,202
By Month,2023,2,2,New York,Total - All Places of Death,40-49 years,5,0,5,5,12,239
By Month,2023,2,2,New York,Total - All Places of Death,50-64 years,41,5,64,12,94,1102
By Month,2023,2,2,New York,Total - All Places of Death,65-74 years,78,5,134,27,186,1556
By Month,2023,2,2,New York,Total - All Places of Death,75-84 years,106,5,194,30,273,2164
By Month,2023,2,2,New York,Total - All Places of Death,85 years and over,186,5,276,52,414,3088
By Month,2023,3,2,New York,Total - All Places of Death,All Ages,343,5,667,82,929,9025
By Month,2023,3,2,New York,Total - All Places of Death,0-17 years,5,0,5,5,5,64
By Month,2023,3,2,New York,Total - All Places of Death,18-29 years,5,0,5,5,5,96
By Month,2023,3,2,New York,Total - All Places of Death,30-39 years,5,0,5,0,5,179
By Month,2023,3,2,New York,Total - All Places of Death,40-49 years,5,0,5,5,11,261
By Month,2023,3,2,New York,Total - All Places of Death,50-64 years,22,5,74,5,88,1202
By Month,2023,3,2,New York,Total - All Places of Death,65-74 years,48,0,121,15,154,1697
By Month,2023,3,2,New York,Total - All Places of Death,75-84 years,103,0,190,24,269,2352
By Month,2023,3,2,New York,Total - All Places of Death,85 years and over,162,0,263,30,395,3174
By Month,2023,4,2,New York,Total - All Places of Death,All Ages,169,5,583,56,700,7399
By Month,2023,4,2,New York,Total - All Places of Death,0-17 years,0,0,0,0,0,41
By Month,2023,4,2,New York,Total - All Places of Death,18-29 years,0,0,5,0,5,71
By Month,2023,4,2,New York,Total - All Places of Death,30-39 years,0,0,5,0,5,171
By Month,2023,4,2,New York,Total - All Places of Death,40-49 years,5,0,5,5,5,186
By Month,2023,4,2,New York,Total - All Places of Death,50-64 years,10,5,71,5,77,1008
By Month,2023,4,2,New York,Total - All Places of Death,65-74 years,35,5,110,11,135,1400
By Month,2023,4,2,New York,Total - All Places of Death,75-84 years,45,0,178,15,208,1910
By Month,2023,4,2,New York,Total - All Places of Death,85 years and over,77,5,217,24,272,2612
By Month,2023,1,2,New York City,Total - All Places of Death,All Ages,409,40,514,142,818,5273
By Month,2023,1,2,New York City,Total - All Places of Death,0-17 years,5,0,5,5,5,68
By Month,2023,1,2,New York City,Total - All Places of Death,18-29 years,5,0,5,5,5,88
By Month,2023,1,2,New York City,Total - All Places of Death,30-39 years,5,5,5,5,10,142
By Month,2023,1,2,New York City,Total - All Places of Death,40-49 years,5,5,11,5,18,220
By Month,2023,1,2,New York City,Total - All Places of Death,50-64 years,40,5,76,17,103,835
By Month,2023,1,2,New York City,Total - All Places of Death,65-74 years,65,5,92,20,143,991
By Month,2023,1,2,New York City,Total - All Places of Death,75-84 years,97,10,152,35,223,1264
By Month,2023,1,2,New York City,Total - All Places of Death,85 years and over,190,17,175,65,316,1665
By Month,2023,2,2,New York City,Total - All Places of Death,All Ages,168,5,340,50,463,4422
By Month,2023,2,2,New York City,Total - All Places of Death,0-17 years,0,0,5,0,5,48
By Month,2023,2,2,New York City,Total - All Places of Death,18-29 years,5,0,5,0,5,69
By Month,2023,2,2,New York City,Total - All Places of Death,30-39 years,5,0,5,0,5,125
By Month,2023,2,2,New York City,Total - All Places of Death,40-49 years,5,0,5,0,5,239
By Month,2023,2,2,New York City,Total - All Places of Death,50-64 years,12,5,41,5,50,767
By Month,2023,2,2,New York City,Total - All Places of Death,65-74 years,30,0,78,5,100,865
By Month,2023,2,2,New York City,Total - All Places of Death,75-84 years,42,5,85,12,116,1025
By Month,2023,2,2,New York City,Total - All Places of Death,85 years and over,80,5,124,26,181,1284
By Month,2023,3,2,New York City,Total - All Places of Death,All Ages,93,0,354,27,420,4769
By Month,2023,3,2,New York City,Total - All Places of Death,0-17 years,0,0,0,0,0,57
By Month,2023,3,2,New York City,Total - All Places of Death,18-29 years,0,0,5,0,5,102
By Month,2023,3,2,New York City,Total - All Places of Death,30-39 years,0,0,5,0,5,154
By Month,2023,3,2,New York City,Total - All Places of Death,40-49 years,5,0,15,5,16,238
By Month,2023,3,2,New York City,Total - All Places of Death,50-64 years,5,0,39,5,46,790
By Month,2023,3,2,New York City,Total - All Places of Death,65-74 years,15,0,66,5,78,934
By Month,2023,3,2,New York City,Total - All Places of Death,75-84 years,29,0,113,5,136,1118
By Month,2023,3,2,New York City,Total - All Places of Death,85 years and over,38,0,114,15,137,1376
By Month,2023,4,2,New York City,Total - All Places of Death,All Ages,51,5,273,17,312,3752
By Month,2023,4,2,New York City,Total - All Places of Death,0-17 years,0,0,0,0,0,36
By Month,2023,4,2,New York City,Total - All Places of Death,18-29 years,0,0,5,0,5,64
By Month,2023,4,2,New York City,Total - All Places of Death,30-39 years,5,0,5,5,5,118
By Month,2023,4,2,New York City,Total - All Places of Death,40-49 years,5,5,5,0,5,161
By Month,2023,4,2,New York City,Total - All Places of Death,50-64 years,5,5,37,5,40,676
By Month,2023,4,2,New York City,Total - All Places of Death,65-74 years,5,5,55,5,59,688
By Month,2023,4,2,New York City,Total - All Places of Death,75-84 years,17,5,80,5,92,892
By Month,2023,4,2,New York City,Total - All Places of Death,85 years and over,20,5,89,5,105,1117
By Month,2023,1,4,North Carolina,Total - All Places of Death,All Ages,668,56,856,270,1304,10045
By Month,2023,1,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,115
By Month,2023,1,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,5,5,194
By Month,2023,1,4,North Carolina,Total - All Places of Death,30-39 years,5,5,10,5,14,280
By Month,2023,1,4,North Carolina,Total - All Places of Death,40-49 years,5,0,17,5,23,406
By Month,2023,1,4,North Carolina,Total - All Places of Death,50-64 years,61,10,125,28,168,1618
By Month,2023,1,4,North Carolina,Total - All Places of Death,65-74 years,116,14,180,53,254,2036
By Month,2023,1,4,North Carolina,Total - All Places of Death,75-84 years,230,16,246,76,415,2686
By Month,2023,1,4,North Carolina,Total - All Places of Death,85 years and over,243,15,270,105,421,2710
By Month,2023,2,4,North Carolina,Total - All Places of Death,All Ages,344,17,625,133,852,8521
By Month,2023,2,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,105
By Month,2023,2,4,North Carolina,Total - All Places of Death,18-29 years,5,0,5,0,5,178
By Month,2023,2,4,North Carolina,Total - All Places of Death,30-39 years,5,0,5,5,5,252
By Month,2023,2,4,North Carolina,Total - All Places of Death,40-49 years,5,5,15,0,21,329
By Month,2023,2,4,North Carolina,Total - All Places of Death,50-64 years,28,5,88,5,109,1375
By Month,2023,2,4,North Carolina,Total - All Places of Death,65-74 years,80,5,149,38,193,1855
By Month,2023,2,4,North Carolina,Total - All Places of Death,75-84 years,105,5,192,42,263,2230
By Month,2023,2,4,North Carolina,Total - All Places of Death,85 years and over,119,5,173,43,252,2197
By Month,2023,3,4,North Carolina,Total - All Places of Death,All Ages,244,5,607,89,767,9228
By Month,2023,3,4,North Carolina,Total - All Places of Death,0-17 years,0,0,5,0,5,112
By Month,2023,3,4,North Carolina,Total - All Places of Death,18-29 years,0,0,5,0,5,172
By Month,2023,3,4,North Carolina,Total - All Places of Death,30-39 years,5,0,5,5,5,278
By Month,2023,3,4,North Carolina,Total - All Places of Death,40-49 years,5,0,14,5,17,368
By Month,2023,3,4,North Carolina,Total - All Places of Death,50-64 years,21,0,91,5,107,1519
By Month,2023,3,4,North Carolina,Total - All Places of Death,65-74 years,40,5,131,16,156,1933
By Month,2023,3,4,North Carolina,Total - All Places of Death,75-84 years,79,5,183,33,230,2387
By Month,2023,3,4,North Carolina,Total - All Places of Death,85 years and over,99,5,178,33,247,2459
